random;rn-100-100-1-100-2;parsi-mc1;1200.000000
random;rn-100-100-1-100-2;spm-n;0.009507
random;rn-100-100-1-100-2;qpt-n;0.001431
random;rn-100-100-1-100-2;tspm-n;0.000937
random;rn-100-100-1-100-2;pgspm;0.064000
random;rn-100-100-1-100-2;pbespg;0.000000
random;rn-100-100-1-100-2;pbeszlk;0.000265
random;rn-100-100-1-100-2;zlk-8-n;0.035149
random;rn-100-100-1-100-2;zlk-1-n;0.000236
random;rn-100-100-1-100-2;spg-mc;0.000336
random;rn-100-100-1-100-2;pgzlk;0.016000
random;rn-100-100-1-100-2;spg-seq;0.000112
random;rn-100-100-1-100-2;zlk-n;0.000174
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;pp;1.173431
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;qpt;12.032678
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;dp;1.183391
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;rr;1.136289
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;tspm;15.508695
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;psi;1.685767
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;spm;14.950287
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;rrdp;1.147692
modelchecking;SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken;zlk;0.644059
